date,title,motion_text,deputy,party,vote,afavor,enContra,abstenciones,noVotan,initiative_url
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Almodóbar Barceló, Agustín",GP,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Olona Choclán, Macarena",GVOX,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Ramos Esteban, César Joaquín",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Suárez Illana, Adolfo",GP,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Ábalos Meco, José Luis",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Antón Cacho, Javier",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Fernández Casero, Ana Belén",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Gutiérrez Vivas, Miguel Ángel",GCs,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Ortega Otero, Marina",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Simancas Simancas, Rafael",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Padilla Ruiz, Esther",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Zaragoza Alonso, José",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Perea i Conillas, María Mercè",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Herrero Bono, José Alberto",GP,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Robles Fernández, Margarita",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Del Moral Leal, María Luisa",GP,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Aranda Vargas, Francisco",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Olano Vela, Jaime Eduardo de",GP,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","García Orta, Alejandro",GCUP-EC-GC,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","García Adanero, Carlos",GMx,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Sumelzo Jordán, Susana",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Cano Leal, Francisco Javier",GCs,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Mirón Canelo, José Antonio",GCs,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Rivero Ortega, Enrique Víctor",GCs,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Sayas López, Sergio",GMx,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Montilla Martos, José Antonio",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
10/9/2019,Solicitudes de creación de Comisiones de Investigación.,"Solicitud, formulada por los Grupos Parlamentarios Confederal de Unidas Podemos-En Comú Podem-Galicia en Común y Republicano, de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.","Planas Puchades, Luis",GS,Sí,334,0,0,16,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XIII&_iniciativas_id=156/000001
